match_id,date,odd_1,odd_2,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,target,is_new_p1,is_new_p2,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
26483,2018-03-08,0.3923076923076922,0.6076923076923076,Hard,1st Round,WTA1000,33.0,0.0,0.6666666666666666,0.4341085271317829,0.5519125683060109,0.5,0.494949494949495,0.60431654676259,171,324,0,0,0,1473.4349271322656,1708.551381690668,-235.11645455840244,1475.736669565175,1690.3970049117243,-214.66033534654935
26484,2018-03-08,0.7096069868995633,0.2903930131004367,Hard,1st Round,WTA1000,-5.0,0.7142857142857143,0.0,0.4456521739130434,0.2857142857142857,0.5,0.4333333333333333,0.3508771929824561,156,84,1,0,0,1545.282088844281,1407.9960286721184,137.28606017216248,1605.8457786047818,1418.625763065627,187.2200155391547
26485,2018-03-08,0.4414893617021276,0.5585106382978724,Hard,1st Round,WTA1000,22.0,0.0,0.5,0.4,0.6,0.5,0.4375,0.6666666666666666,137,23,0,0,0,1471.7708275611913,1568.1649862595484,-96.39415869835716,1515.8158943610001,1567.839872613316,-52.02397825231583
26486,2018-03-08,0.625,0.375,Hard,1st Round,WTA1000,-16.0,0.0,0.4,0.4814814814814814,0.5172413793103449,0.5,0.5652173913043478,0.5714285714285714,42,225,1,0,0,1537.8842460084077,1517.8161705722978,20.068075436109893,1545.3812312159537,1537.9790945651137,7.402136650840021
26487,2018-03-08,0.4109947643979057,0.5890052356020942,Hard,1st Round,WTA1000,3.0,0.0,0.5,0.4486486486486487,0.631578947368421,0.5,0.51875,0.75,299,21,0,0,0,1554.7570267320302,1616.7004857840207,-61.94345905199043,1583.4612750136803,1625.036070057083,-41.57479504340267
26488,2018-03-08,0.6626506024096386,0.3373493975903614,Hard,1st Round,WTA1000,-136.0,0.0,0.0,0.4545454545454545,0.0,0.5,0.4285714285714285,0.0,12,2,1,0,1,1545.3620528904532,1469.3928827596528,75.96917013080042,1542.8866027223064,1466.4912552768878,76.39534744541857
26489,2018-03-08,0.6076923076923076,0.3923076923076922,Hard,1st Round,WTA1000,-3.0,0.5,0.6666666666666666,0.7781818181818182,0.546875,0.5,0.9253731343283582,0.6190476190476191,455,86,0,0,0,1886.1579483563562,1666.754808871975,219.4031394843812,1935.8573498245962,1690.1329137169812,245.72443610761502
26490,2018-03-08,0.5376344086021505,0.4623655913978494,Hard,1st Round,WTA1000,24.0,0.3333333333333333,0.4,0.4462809917355372,0.4347826086956521,0.5,0.5523809523809524,0.5454545454545454,201,39,1,0,0,1616.5911912957647,1521.616260290408,94.97493100535667,1610.7871369850925,1559.404552052469,51.38258493262356
26491,2018-03-08,0.5585106382978724,0.4414893617021276,Hard,1st Round,WTA1000,-16.0,0.0,0.0,0.3448275862068966,0.0,0.5,0.5,0.0,41,2,0,0,1,1495.6106692768553,1472.8996412592714,22.711028017583885,1516.3462020347488,1476.7436854131047,39.6025166216441
26492,2018-03-08,0.3373493975903614,0.6626506024096386,Hard,1st Round,WTA1000,-36.0,0.375,0.5,0.4796380090497738,0.5,0.5,0.5567567567567567,0.5,383,337,1,0,0,1580.8337752452092,1608.4169113066134,-27.583136061404275,1644.8367484460455,1607.760620344187,37.07612810185856
26493,2018-03-08,0.2677824267782427,0.7322175732217574,Hard,1st Round,WTA1000,44.0,0.0,0.0,0.3333333333333333,0.5286885245901639,0.5,0.2857142857142857,0.5251396648044693,11,385,0,0,0,1500.4044897343456,1587.8787478257973,-87.4742580914517,1487.3424731188102,1592.0812306033988,-104.73875748458863
26494,2018-03-08,0.5890052356020942,0.4109947643979057,Hard,1st Round,WTA1000,-12.0,0.6,0.5714285714285714,0.54,0.4507042253521127,0.5,0.5675675675675675,0.543859649122807,69,101,1,0,0,1655.817514525597,1580.474667066117,75.34284745948003,1679.3246249051808,1598.078608513864,81.24601639131674
26495,2018-03-08,0.2765957446808511,0.7234042553191489,Hard,1st Round,WTA1000,32.0,0.6,0.375,0.5081967213114754,0.5228070175438596,0.5,0.5704225352112676,0.6310160427807486,293,435,0,0,0,1582.7804386371815,1718.8704055891578,-136.0899669519763,1596.376978088105,1756.8417317722378,-160.4647536841328
26496,2018-03-08,0.4623655913978494,0.5376344086021505,Hard,1st Round,WTA1000,-10.0,0.5,0.4,0.5263157894736842,0.3703703703703703,0.5,0.5343511450381679,0.5483870967741935,259,56,1,0,0,1539.996980005359,1451.1817860037459,88.81519400161324,1560.0839670401556,1538.8205808995194,21.263386140636158
26497,2018-03-08,0.5890052356020942,0.4109947643979057,Hard,1st Round,WTA1000,67.0,0.0,0.0,0.706766917293233,0.4166666666666667,0.5,0.8142857142857143,0.4761904761904761,339,37,0,0,0,1675.0250846188542,1534.9524953222115,140.07258929664272,1689.6727113239726,1558.8508783790373,130.8218329449353
26498,2018-03-08,0.8641975308641975,0.1358024691358024,Hard,1st Round,WTA1000,-65.0,0.5,0.0,0.5116279069767442,0.44,0.5,0.6153846153846154,0.4827586206896552,58,51,1,0,0,1639.9502730846154,1504.5878420838399,135.3624310007756,1705.2337883649927,1540.9316380477412,164.30215031725152
26499,2018-03-08,0.354679802955665,0.645320197044335,Hard,1st Round,WTA1000,42.0,0.0,0.4285714285714285,0.4692737430167598,0.4404761904761904,0.6666666666666666,0.5751633986928104,0.48,292,137,0,0,0,1529.7100986478556,1592.8933680753362,-63.18326942748058,1541.0798250954183,1653.6078279880642,-112.52800289264587
26500,2018-03-08,0.375,0.625,Hard,1st Round,WTA1000,97.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5882352941176471,3,475,1,1,0,1464.3959283214322,1660.2486668255035,-195.85273850407134,1469.5434447472958,1650.824989848117,-181.28154510082118
26501,2018-03-08,0.7322175732217574,0.2677824267782427,Hard,1st Round,WTA1000,-40.0,0.6923076923076923,0.25,0.5,0.3636363636363636,1.0,0.4454545454545454,0.453125,196,121,0,0,0,1614.2562378556192,1446.456844610921,167.7993932446982,1688.6278452322363,1499.7313808732958,188.89646435894042
26502,2018-03-09,0.3373493975903614,0.6626506024096386,Hard,1st Round,WTA1000,48.0,0.0,0.6,0.4347826086956521,0.5555555555555556,0.5,0.2105263157894736,0.5,31,18,1,0,0,1540.8457342592467,1603.0433516817102,-62.19761742246351,1522.5834606045814,1621.9037692367829,-99.32030863220143
26503,2018-03-09,0.2677824267782427,0.7322175732217574,Hard,1st Round,WTA1000,45.0,0.3333333333333333,0.0,0.4835164835164835,0.8942307692307693,0.0,0.5507246376811594,0.9666666666666668,131,489,0,0,0,1587.330998261703,2132.753472193623,-545.4224739319202,1604.5217331288607,2179.4792901874275,-574.9575570585669
26504,2018-03-09,0.625,0.375,Hard,1st Round,WTA1000,134.0,0.0,0.4,0.7916666666666666,0.4427480916030534,1.0,0.8775510204081632,0.4369747899159664,489,210,1,0,0,2028.1413116021358,1552.1768113621722,475.9645002399636,2043.8730751566745,1596.1195683271908,447.75350682948374
26505,2018-03-09,0.5890052356020942,0.4109947643979057,Hard,2nd Round,WTA1000,-43.0,0.5,0.5,0.660377358490566,0.625,0.5,0.6086956521739131,0.125,167,24,0,0,0,1771.9912724222456,1579.8363712416603,192.15490118058528,1789.8598294680774,1581.4618262388947,208.39800322918268
26506,2018-03-09,0.8641975308641975,0.1358024691358024,Hard,2nd Round,WTA1000,-72.0,0.8181818181818182,0.5,0.6615384615384615,0.3775510204081632,0.5,0.6814814814814815,0.3333333333333333,479,155,1,0,0,1886.4770672234142,1514.2793213425891,372.1977458808251,1917.2210302402964,1537.9273949707504,379.29363526954603
26507,2018-03-09,0.645320197044335,0.354679802955665,Hard,2nd Round,WTA1000,-33.0,0.75,0.4,0.6341463414634146,0.4459459459459459,0.5,0.5555555555555556,0.3333333333333333,68,94,0,0,0,1702.0854301958036,1617.201820129578,84.88361006622563,1748.6497386551123,1653.1612715867864,95.48846706832592
26508,2018-03-09,0.6626506024096386,0.3373493975903614,Hard,2nd Round,WTA1000,45.0,0.5,0.0,0.65,0.632183908045977,0.5,0.6666666666666666,0.7702702702702703,22,529,1,0,0,1629.8777293758112,1720.297096453744,-90.41936707793275,1639.1305662682214,1770.6653156480304,-131.534749379809
26509,2018-03-09,0.5376344086021505,0.4623655913978494,Hard,2nd Round,WTA1000,31.0,0.375,0.6,0.5870786516853933,0.4556213017751479,1.0,0.66875,0.5394736842105263,564,284,0,0,0,1544.6936604061325,1543.5472958082084,1.1463645979240482,1628.4232918613407,1602.568580651708,25.85471120963257
26510,2018-03-09,0.5585106382978724,0.4414893617021276,Hard,2nd Round,WTA1000,12.0,0.7,0.5555555555555556,0.5538461538461539,0.701010101010101,0.5,0.6153846153846154,0.7916666666666666,87,693,1,0,0,1691.7000793372702,1718.3868088375848,-26.68672950031464,1715.8761233643393,1740.5217951958687,-24.6456718315294
26511,2018-03-09,0.6076923076923076,0.3923076923076922,Hard,2nd Round,WTA1000,-26.0,0.5555555555555556,0.75,0.5945945945945946,0.4516129032258064,0.5,0.5740740740740741,0.5675675675675675,168,157,0,0,0,1732.5310861014368,1555.2695481285416,177.2615379728952,1768.4298534703196,1613.9717553301293,154.45809814019026
26512,2018-03-09,0.8741258741258742,0.1258741258741259,Hard,2nd Round,WTA1000,-76.0,0.9,0.3333333333333333,0.6720647773279352,0.4210526315789473,1.0,0.7142857142857143,0.3103448275862069,410,121,1,0,0,1926.491970055038,1539.470596601591,387.02137345344704,1997.858158017514,1541.7645331302535,456.0936248872604
26513,2018-03-09,0.4225721784776903,0.5774278215223098,Hard,2nd Round,WTA1000,48.0,0.75,0.0,0.5543478260869565,0.4802631578947368,1.0,0.5604395604395604,0.5084745762711864,325,223,0,0,0,1715.1212597187384,1715.4298179662242,-0.3085582474857347,1697.6030242049708,1791.6464163406258,-94.04339213565504
26514,2018-03-09,0.4414893617021276,0.5585106382978724,Hard,2nd Round,WTA1000,-62.0,0.4285714285714285,0.5,0.5,0.5543478260869565,0.5,0.625,0.4871794871794871,123,142,1,0,0,1608.4505409404069,1620.506117092669,-12.05557615226212,1727.2420108470387,1620.0653395767504,107.17667127028835
26515,2018-03-09,0.75,0.25,Hard,2nd Round,WTA1000,-37.0,0.7142857142857143,0.3333333333333333,0.6078431372549019,0.375,0.5,0.7222222222222222,0.4285714285714285,73,56,0,0,0,1748.1694888068364,1509.1539599425732,239.01552886426316,1802.7467619847055,1562.3433420331767,240.4034199515288
26516,2018-03-09,0.5376344086021505,0.4623655913978494,Hard,2nd Round,WTA1000,-72.0,0.4545454545454545,0.5,0.4596273291925465,0.5,0.5,0.360655737704918,0.6666666666666666,226,13,1,0,0,1619.3003515826117,1557.9182528066262,61.38209877598547,1616.286818558866,1555.4240906236837,60.86272793518219
26517,2018-03-10,0.7922535211267606,0.2077464788732394,Hard,2nd Round,WTA1000,-135.0,0.5454545454545454,1.0,0.5803108808290155,0.6,0.5,0.6687116564417178,0.0,556,5,0,0,1,1729.2430615438577,1533.4288023822764,195.81425916158128,1731.8104687813034,1535.3812109534213,196.4292578278821
26518,2018-03-10,0.75,0.25,Hard,2nd Round,WTA1000,-31.0,0.6666666666666666,0.5,0.6535087719298246,0.5,0.5,0.7023809523809523,0.4927536231884058,321,263,1,0,0,1827.4659029007928,1568.0003384062206,259.46556449457216,1860.1329559440103,1633.7897826167182,226.3431733272921
26519,2018-03-10,0.8116883116883117,0.1883116883116883,Hard,2nd Round,WTA1000,-97.0,0.7,1.0,0.6549707602339181,0.5,0.5,0.6710526315789473,0.3846153846153846,259,43,0,0,0,1835.9951139086559,1552.961103374877,283.0340105337789,1896.7213371630635,1561.0404017923577,335.6809353707058
26520,2018-03-10,0.5,0.5,Hard,2nd Round,WTA1000,126.0,1.0,0.2,0.5,0.5988023952095808,0.5,0.4,0.5985915492957746,3,475,1,1,0,1499.39225669713,1702.2991152807288,-202.9068585835987,1485.2909431577593,1708.481828172751,-223.19088501499164
26521,2018-03-10,0.1716867469879518,0.8283132530120482,Hard,2nd Round,WTA1000,61.0,0.5555555555555556,0.8181818181818182,0.5290697674418605,0.6523809523809524,0.25,0.4266666666666667,0.6666666666666666,260,291,0,0,0,1551.9937122040255,1923.3564446976598,-371.3627324936342,1575.1059726604137,1963.2809794490124,-388.1750067885987
26522,2018-03-10,0.1716867469879518,0.8283132530120482,Hard,2nd Round,WTA1000,103.0,1.0,0.7142857142857143,0.3333333333333333,0.6068965517241379,0.5,0.4,0.5342465753424658,3,232,1,1,0,1489.9440356353862,1818.151130503558,-328.2070948681719,1494.5595910434936,1833.2682508770597,-338.7086598335661
26523,2018-03-10,0.5376344086021505,0.4623655913978494,Hard,2nd Round,WTA1000,-119.0,0.8,0.5,0.5147058823529411,0.25,0.5,0.5526315789473685,0.4,319,4,0,0,1,1691.8733795198173,1488.5675209109802,203.30585860883707,1769.4786844904788,1493.2084867320618,276.270197758417
26524,2018-03-10,0.4623655913978494,0.5376344086021505,Hard,2nd Round,WTA1000,21.0,0.6666666666666666,0.5714285714285714,0.5490196078431373,0.4754098360655737,0.5,0.35,0.5416666666666666,70,99,1,0,0,1668.401232088605,1556.7407987492015,111.66043333940343,1691.649847764745,1652.4620366665488,39.18781109819611
26525,2018-03-10,0.354679802955665,0.645320197044335,Hard,2nd Round,WTA1000,40.0,0.75,0.6666666666666666,0.4596774193548387,0.5347985347985348,0.0,0.3333333333333333,0.6164383561643836,180,486,0,0,0,1590.125424241956,1684.0355601991926,-93.91013595723666,1602.1221665216224,1710.8696849490545,-108.74751842743217
26526,2018-03-10,0.7322175732217574,0.2677824267782427,Hard,2nd Round,WTA1000,-79.0,0.7777777777777778,0.5,0.5471014492753623,0.44,1.0,0.4918032786885246,0.3,427,38,1,0,0,1856.8517748797965,1557.0749058214744,299.77686905832206,1886.8861708983952,1580.6059979778813,306.2801729205139
26527,2018-03-10,0.3373493975903614,0.6626506024096386,Hard,2nd Round,WTA1000,27.0,0.5,0.0,0.481981981981982,0.7449664429530202,0.0,0.504424778761062,0.782608695652174,384,454,0,0,0,1598.1013635716192,1781.226459865693,-183.12509629407373,1659.1357815138376,1839.547500573957,-180.41171906011937
26528,2018-03-10,0.3373493975903614,0.6626506024096386,Hard,2nd Round,WTA1000,-21.0,0.4285714285714285,0.5,0.4943820224719101,0.5227272727272727,0.5,0.5655737704918032,0.6470588235294118,437,59,1,0,0,1609.8166184454715,1650.0139670078286,-40.19734856235709,1629.4331230893,1714.185161803399,-84.75203871409917
26529,2018-03-10,0.4109947643979057,0.5890052356020942,Hard,2nd Round,WTA1000,89.0,1.0,0.625,0.5306122448979592,0.5142857142857142,0.0,0.5192307692307693,0.4791666666666667,386,158,0,0,0,1599.9334222380714,1702.6255611887661,-102.6921389506947,1603.3988255327151,1729.1755821900106,-125.77675665729544
26530,2018-03-10,0.7922535211267606,0.2077464788732394,Hard,2nd Round,WTA1000,-21.0,1.0,0.4,0.8945686900958466,0.3469387755102041,1.0,0.9405940594059404,0.5208333333333334,490,198,1,0,0,2134.081436541252,1457.1769757631857,676.9044607780663,2180.6069438755626,1616.1176146028433,564.4893292727193
26531,2018-03-10,0.375,0.625,Hard,2nd Round,WTA1000,63.0,0.5,0.5,0.4508196721311475,0.5172413793103449,0.5,0.4137931034482758,0.5740740740740741,202,199,0,0,0,1628.3232171967584,1676.8815698315505,-48.55835263479207,1624.437983273927,1751.0070229383125,-126.5690396643854
26532,2018-03-11,0.893743793445879,0.1062562065541211,Hard,2nd Round,WTA1000,-78.0,0.8461538461538461,0.4,0.7361376673040153,0.375,0.5,0.7766497461928934,0.4545454545454545,722,122,1,0,0,1933.773774496059,1469.6346912689437,464.1390832271154,1962.810647045122,1523.6637706658528,439.1468763792693
26533,2018-03-11,0.2765957446808511,0.7234042553191489,Hard,2nd Round,WTA1000,79.0,0.5,0.6363636363636364,0.4583333333333333,0.5240963855421686,0.0,0.8,0.52,32,262,0,0,0,1559.6798293294667,1831.335784271883,-271.65595494241643,1543.0366801479947,1879.6119543491388,-336.5752742011441
26534,2018-03-11,0.3373493975903614,0.6626506024096386,Hard,2nd Round,WTA1000,-191.0,0.5,1.0,0.5853658536585366,0.7922848664688428,0.0,0.64,0.875,264,490,1,0,0,1733.13389047903,2030.0824700594421,-296.9485795804121,1760.4895104947063,2046.1323438110164,-285.6428333163101
26535,2018-03-11,0.25,0.75,Hard,2nd Round,WTA1000,27.0,0.5,0.8125,0.5244755244755245,0.6404494382022472,0.4166666666666667,0.4812030075187969,0.7364864864864865,436,530,0,0,0,1728.9052297519863,1859.0630829917493,-130.15785323976297,1765.9362177549044,1882.7760280652908,-116.83981031038638
26536,2018-03-11,0.5890052356020942,0.4109947643979057,Hard,3rd Round,WTA1000,-9.0,0.6666666666666666,0.5,0.6470588235294118,0.6666666666666666,0.5,0.4,0.4,25,23,1,0,0,1603.8814077910624,1649.950166949925,-46.068759158862576,1606.0525432309714,1660.9142480687995,-54.86170483782803
26537,2018-03-11,0.7322175732217574,0.2677824267782427,Hard,3rd Round,WTA1000,-140.0,0.9090909090909092,1.0,0.6625766871165644,0.6666666666666666,0.5,0.5967741935483871,0.4,480,4,0,0,1,1889.838032400858,1523.8014720230294,366.03656037782866,1920.4610958382395,1510.355392412295,410.1057034259445
26538,2018-03-11,0.783001808318264,0.2169981916817359,Hard,3rd Round,WTA1000,-28.0,0.7,0.5454545454545454,0.6550218340611353,0.4629629629629629,1.0,0.6129032258064516,0.4,322,227,1,0,0,1833.3341084991853,1632.502649264075,200.8314592351103,1866.9704375628235,1629.5123089120787,237.4581286507448
26539,2018-03-11,0.5890052356020942,0.4109947643979057,Hard,3rd Round,WTA1000,-45.0,0.5,0.7777777777777778,0.5066666666666667,0.4574468085106383,0.5,0.4444444444444444,0.5,124,158,0,0,0,1625.005498033775,1578.7911608548309,46.214337178944106,1738.4571630262046,1636.6505097089514,101.80665331725322
26540,2018-03-11,0.9128630705394192,0.0871369294605809,Hard,3rd Round,WTA1000,-164.0,0.9090909090909092,1.0,0.6733870967741935,0.6666666666666666,0.5,0.8,0.4,411,6,1,0,1,1929.6047752107886,1557.5990850764429,372.00569013434574,2000.018672902846,1559.5724113930207,440.44626150982526
26541,2018-03-12,0.4414893617021276,0.5585106382978724,Hard,3rd Round,WTA1000,-40.0,0.6363636363636364,0.5,0.4588235294117647,0.4533333333333333,0.0,0.3529411764705882,0.3333333333333333,285,95,0,0,0,1559.6000876573182,1637.0348916904031,-77.4348040330849,1619.7570411274166,1673.451203469687,-53.694162342270374
26542,2018-03-12,0.3119266055045871,0.6880733944954128,Hard,3rd Round,WTA1000,42.0,0.4285714285714285,0.5,0.3939393939393939,0.4836601307189542,0.5,0.25,0.5263157894736842,57,224,1,0,0,1534.7004923111554,1731.4156083375403,-196.71511602638498,1587.9309373385381,1803.4183171530779,-215.48737981453974
26543,2018-03-12,0.3119266055045871,0.6880733944954128,Hard,3rd Round,WTA1000,56.0,1.0,0.7272727272727273,0.5172413793103449,0.5606060606060606,0.5,0.4,0.1111111111111111,44,88,0,0,0,1579.7153517055885,1708.9266374201657,-129.21128571457712,1588.9926456698515,1733.0091986226014,-144.01655295274986
26544,2018-03-12,0.645320197044335,0.354679802955665,Hard,3rd Round,WTA1000,-19.0,0.6666666666666666,0.625,0.5269461077844312,0.5188679245283019,0.0,0.5,0.5333333333333333,263,159,1,0,0,1836.8751534078326,1714.029482214099,122.84567119373355,1883.6415426206154,1739.6237850938346,144.01775752678077
26545,2018-03-12,0.1458607095926412,0.8541392904073586,Hard,3rd Round,WTA1000,47.0,0.7142857142857143,0.8571428571428571,0.5576923076923077,0.7366412213740458,0.0,0.0,0.6989247311827957,71,723,0,0,0,1679.429099091419,1935.8428325507966,-256.4137334593777,1705.8527965764226,1965.1761846785878,-259.32338810216515
26546,2018-03-12,0.5774278215223098,0.4225721784776903,Hard,3rd Round,WTA1000,-19.0,1.0,0.6666666666666666,0.5,0.4,0.5,0.4,0.4,4,5,1,1,1,1517.7417013982201,1512.9900272133777,4.751674184842386,1522.573059263321,1519.789728535531,2.783330727790144
26547,2018-03-12,0.2337164750957854,0.7662835249042146,Hard,3rd Round,WTA1000,14.0,0.5,0.8125,0.4962686567164179,0.6414565826330533,0.4,0.25,0.609375,438,531,0,0,0,1627.65955897241,1869.3346029502109,-241.6750439778009,1649.2604827925377,1893.5894193799404,-244.32893658740272
26548,2018-03-12,0.5774278215223098,0.4225721784776903,Hard,3rd Round,WTA1000,6.0,0.7272727272727273,0.6,0.5913978494623656,0.5878787878787879,0.0,0.4285714285714285,0.5151515151515151,126,265,1,0,0,1768.6583614609588,1760.2300504087084,8.428311052250365,1812.9995946827428,1787.3092912597574,25.69030342298538
26549,2018-03-12,0.6880733944954128,0.3119266055045871,Hard,3rd Round,WTA1000,-8.0,0.8,0.5714285714285714,0.5487364620938628,0.5213675213675214,0.75,0.3571428571428571,0.5454545454545454,428,200,0,0,0,1861.688391752183,1690.6598223920091,171.02856936017383,1891.571089657697,1761.4231582101106,130.14793144758642
26550,2018-03-13,0.1573033707865168,0.8426966292134831,Hard,3rd Round,WTA1000,23.0,0.7,0.8333333333333334,0.5364963503649635,0.6540284360189573,0.4,0.52,0.5862068965517241,487,292,1,0,0,1695.8131697316148,1926.731895792565,-230.91872606095012,1722.0190559114153,1966.375173622708,-244.35611771129265
26551,2018-03-13,0.5585106382978724,0.4414893617021276,Hard,3rd Round,WTA1000,0.0,1.0,0.5,0.8949044585987261,0.745819397993311,0.7142857142857143,0.935064935064935,0.734375,491,455,0,0,0,2134.7184609998494,1789.4961702157138,345.22229078413557,2181.8020233025118,1847.9133593451068,333.888663957405
26552,2018-03-13,0.7922535211267606,0.2077464788732394,Hard,4th Round,WTA1000,-54.0,0.9166666666666666,0.5714285714285714,0.6746987951807228,0.4605263157894737,0.5,0.8823529411764706,0.4,412,96,1,0,0,1932.9690673288812,1649.5267822934222,283.442285035459,2002.3678767596393,1686.9979956236416,315.36988113599773
26553,2018-03-13,0.5890052356020942,0.4109947643979057,Hard,4th Round,WTA1000,3.0,0.7142857142857143,0.8,0.6666666666666666,0.4631578947368421,0.0,0.4,0.0,26,159,0,0,0,1621.9906058203117,1596.906946132655,25.083659687656564,1624.558227160331,1657.2091480565787,-32.650920896247726
26554,2018-03-13,0.6880733944954128,0.3119266055045871,Hard,4th Round,WTA1000,-144.0,0.7272727272727273,1.0,0.6565217391304348,0.75,0.5,0.8888888888888888,0.4,323,5,1,0,1,1840.9942850005552,1552.3323203767186,288.66196462383664,1873.4702169480076,1539.5965302121265,333.87368673588117
26555,2018-03-13,0.3119266055045871,0.6880733944954128,Hard,4th Round,WTA1000,14.0,0.5,0.75,0.4117647058823529,0.5671641791044776,0.5,0.4,0.0,58,89,0,0,0,1558.9014026578784,1719.236197696482,-160.3347950386035,1612.7514645659255,1742.7324329800133,-129.98096841408778
26556,2018-03-13,0.5774278215223098,0.4225721784776903,Hard,4th Round,WTA1000,-12.0,0.5,0.625,0.745819397993311,0.5254237288135594,1.0,0.75,0.6666666666666666,455,201,1,0,0,1817.6386623021474,1713.955952947694,103.68270935445344,1875.8289836353185,1783.1512399020842,92.67774373323437
26557,2018-03-14,0.354679802955665,0.645320197044335,Hard,4th Round,WTA1000,90.0,1.0,0.7272727272727273,0.6,0.5381818181818182,0.5,0.4,0.4444444444444444,5,488,0,1,0,1533.5228923574896,1721.116231899654,-187.59333954216436,1538.444884888415,1747.7225237408106,-209.27763885239574
26558,2018-03-14,0.3923076923076922,0.6076923076923076,Hard,4th Round,WTA1000,17.0,0.75,0.8666666666666667,0.5957446808510638,0.7371428571428571,0.5,0.5,0.5428571428571428,127,724,1,0,0,1784.270299512585,1941.7956930169682,-157.52539350438315,1827.8186639563244,1971.048313294908,-143.2296493385836
26559,2018-03-14,0.375,0.625,Hard,4th Round,WTA1000,-3.0,0.6923076923076923,0.8,0.5297619047619048,0.6424581005586593,0.25,0.2,0.5909090909090909,264,532,0,0,0,1847.4424317342061,1875.709556813484,-28.267125079277776,1893.3647300425203,1899.8867429338459,-6.52201289132563
26560,2018-03-14,0.7801801801801801,0.2198198198198198,Hard,Quarterfinals,WTA1000,-50.0,0.9230769230769232,0.8181818181818182,0.676,0.46875,0.5,0.7068965517241379,0.3846153846153846,413,160,1,0,0,1938.2045195164494,1614.0600885204547,324.14443099599475,2006.8473951771912,1671.709928517328,335.1374666598631
26561,2018-03-15,0.588235294117647,0.411764705882353,Hard,Quarterfinals,WTA1000,-39.0,0.75,0.7692307692307693,0.658008658008658,0.5735294117647058,0.5,0.5957446808510638,0.1666666666666666,324,90,0,0,0,1846.0994913920358,1728.3355544667586,117.76393692527722,1877.554899859729,1753.0110559004718,124.54384395925717
26562,2018-03-15,0.3796526054590571,0.6203473945409429,Hard,Quarterfinals,WTA1000,9.0,0.7692307692307693,0.8125,0.6,0.6434540389972145,0.5,0.4285714285714285,0.6428571428571429,128,533,1,0,0,1807.065264485356,1890.4106722524753,-83.34540776711924,1850.0647411136645,1915.5864284150439,-65.52168730137942
26563,2018-03-16,0.398477157360406,0.6015228426395939,Hard,Quarterfinals,WTA1000,19.0,0.7272727272727273,1.0,0.5398550724637681,0.7475083056478405,0.375,0.4310344827586206,0.6774193548387096,489,457,0,0,0,1729.229187063683,1829.0007643794745,-99.77157731579155,1755.1030152010949,1887.6594436815508,-132.5564284804559
26564,2018-03-17,0.5699481865284974,0.4300518134715025,Hard,Semifinals,WTA1000,11.0,0.7692307692307693,1.0,0.6041666666666666,0.7483443708609272,0.5,0.5,0.6222222222222222,129,458,1,0,0,1826.8314942456889,1840.5283799479516,-13.696885702262762,1869.0468569804525,1897.834903300593,-28.788046320140438
26565,2018-03-17,0.7049891540130152,0.2950108459869848,Hard,Semifinals,WTA1000,-43.0,0.9230769230769232,0.7692307692307693,0.6772908366533864,0.5797101449275363,1.0,0.6829268292682927,1.0,414,91,0,0,0,1942.4929642969144,1749.5602158313575,192.93274846555687,2010.9062256611965,1774.5128499584687,236.39337570272778
26566,2018-03-18,0.4736842105263157,0.5263157894736842,Hard,The Final,WTA1000,25.0,0.7857142857142857,0.8461538461538461,0.5857142857142857,0.6082474226804123,0.5,0.0,0.3333333333333333,92,130,1,0,0,1773.6319870212371,1843.4619325761107,-69.82994555487358,1799.9812662069937,1886.3695698377167,-86.38830363072293
26567,2018-03-20,0.645320197044335,0.354679802955665,Hard,1st Round,WTA1000,-49.0,0.625,0.0,0.4958677685950413,0.4210526315789473,0.5,0.4414414414414414,0.4705882352941176,197,116,0,0,0,1591.0783911975966,1518.146535041436,72.93185615616062,1664.6954554396793,1526.8292133481534,137.86624209152592
26568,2018-03-20,0.3923076923076922,0.6076923076923076,Hard,1st Round,WTA1000,22.0,0.6,0.6,0.4452054794520548,0.4470588235294118,0.0,0.5070422535211268,0.4868421052631579,273,138,1,0,0,1577.7018463895922,1606.015328411232,-28.313482021639857,1582.2957782602098,1664.5996282941885,-82.30385003397873
26569,2018-03-20,0.4864864864864864,0.5135135135135135,Hard,1st Round,WTA1000,8.0,0.0,0.3333333333333333,0.4393939393939394,0.4166666666666667,0.0,0.4333333333333333,0.5217391304347826,211,40,0,0,0,1550.235652904866,1509.8842343894144,40.35141851545154,1593.860299672849,1545.7537057636343,48.10659390921455
26570,2018-03-20,0.645320197044335,0.354679802955665,Hard,1st Round,WTA1000,-34.0,0.5,0.3333333333333333,0.5471698113207547,0.4155844155844156,0.5,0.5789473684210527,0.4155844155844156,72,122,1,0,0,1673.4762386252473,1536.3577914458406,137.11844717940676,1699.9806679601024,1539.6040182449215,160.37664971518097
