,surface,round,tournament_type,rank_diff,wins2meses_p1,wins2meses_p2,ratio_superficie_p1,ratio_superficie_p2,h2h,ratio_ronda_p1,ratio_ronda_p2,experiencia_p1,experiencia_p2,is_new_p1,is_new_p2,elo_p1,elo_p2,elo_diff,elo_global_p1,elo_global_p2,elo_global_diff
22411,Clay,3rd Round,GS,-5.0,0.4285714285714285,0.7142857142857143,0.4090909090909091,0.6296296296296297,0.5,0.5,0.3333333333333333,156,82,0,0,1537.1565835639976,1619.2757022785831,-82.11911871458551,1698.151735918038,1692.064055060979,6.087680857059013
22412,Clay,3rd Round,GS,-35.0,0.75,0.6666666666666666,0.5072463768115942,0.5454545454545454,0.0,0.3333333333333333,0.4,246,99,0,0,1685.7637688552747,1625.1457791486896,60.61798970658515,1819.4132520532687,1654.3654139790178,165.04783807425088
22413,Clay,3rd Round,GS,93.0,0.75,0.6875,0.4838709677419355,0.7037037037037037,0.0,0.4444444444444444,0.4929577464788732,193,545,0,0,1567.1025675122291,1798.159803267001,-231.0572357547719,1611.12809921976,1731.0991840190643,-119.97108479930444
22414,Clay,3rd Round,GS,-25.0,0.7272727272727273,0.3333333333333333,0.7175572519083969,0.3777777777777777,0.8,0.6351351351351351,0.5,511,187,0,0,1791.5669253789993,1469.091126500506,322.47579887849315,1848.8644878384428,1619.516446175464,229.34804166297863
22415,Clay,3rd Round,GS,49.0,0.6923076923076923,0.7142857142857143,0.7,0.6831683168316832,0.5,0.4,0.7333333333333333,27,425,0,0,1585.0348319866794,1685.8508752146574,-100.81604322797808,1665.069166192506,1856.8825216275172,-191.8133554350113
22416,Clay,3rd Round,GS,-83.0,0.6666666666666666,0.8,0.6470588235294118,0.5,1.0,0.5714285714285714,0.0,247,35,0,0,1757.4045794937776,1518.6702488140622,238.7343306797154,1783.6749490617333,1538.1029827587324,245.5719663030009
22417,Clay,3rd Round,GS,-8.0,0.375,0.6666666666666666,0.525,0.688622754491018,0.0,0.2857142857142857,0.5,407,451,0,0,1590.5041618431635,1754.2014966826364,-163.69733483947266,1703.0369752280592,1739.2154477851816,-36.1784725571224
22418,Clay,3rd Round,GS,33.0,0.5,0.6666666666666666,0.573170731707317,0.6554621848739496,0.125,0.28125,0.8,439,657,0,0,1549.7203345980745,1706.6422012732187,-156.9218666751442,1650.2090603130955,1807.3152855254275,-157.106225212332
22419,Clay,3rd Round,GS,82.0,0.5,0.6923076923076923,0.3448275862068966,0.5423728813559322,0.5,0.6666666666666666,0.2857142857142857,158,208,0,0,1501.75775815283,1604.6093901627958,-102.8516320099659,1545.6260008533725,1691.319747837346,-145.6937469839736
22420,Clay,3rd Round,GS,-24.0,0.875,0.8,0.7131147540983607,0.6538461538461539,1.0,0.7619047619047619,0.4,361,86,0,0,1890.8826230152056,1654.7283263082963,236.15429670690924,1941.5089865496611,1723.7712863106342,217.7377002390272
22421,Clay,3rd Round,GS,36.0,0.6,0.6666666666666666,0.6666666666666666,0.6771653543307087,0.0,0.3333333333333333,0.6823529411764706,31,664,0,0,1575.5843142861404,1683.0866643681757,-107.50235008203526,1648.744406612511,1859.8926408133204,-211.14823420080936
22422,Clay,3rd Round,GS,-18.0,0.6,0.6,0.4705882352941176,0.5625,0.5,0.4,0.4,34,25,0,0,1533.0764380335615,1571.5814106530645,-38.50497261950272,1559.0619910863825,1581.2832292998703,-22.22123821348805
22423,Clay,3rd Round,GS,-90.0,0.7333333333333333,1.0,0.5535714285714286,0.42,0.5,0.7142857142857143,0.2,157,139,0,0,1682.4376792668888,1507.7396287877634,174.6980504791254,1744.2522981652708,1498.875796743814,245.37650142145685
22424,Clay,3rd Round,GS,-88.0,0.9166666666666666,0.6,0.65,0.5,0.5,0.5238095238095238,0.0,248,73,0,0,1753.283872302412,1523.9354412542605,229.3484310481515,1931.4298377133532,1545.67237797504,385.7574597383134
22425,Clay,3rd Round,GS,70.0,0.625,0.6,0.4074074074074074,0.5185185185185185,0.5,0.0,0.5652173913043478,75,276,0,0,1505.5892535059168,1611.4946555573822,-105.90540205146544,1619.2004969867362,1872.1832499342015,-252.98275294746557
22426,Clay,4th Round,GS,3.0,0.7,0.75,0.6796875,0.7196969696969697,0.5833333333333334,0.53125,0.5,665,512,0,0,1694.2881636322354,1795.8911676941957,-101.60300406196006,1867.212166201948,1855.609430409257,11.602735792691192
22427,Clay,4th Round,GS,-25.0,0.7058823529411765,0.7142857142857143,0.7055214723926381,0.6428571428571429,0.5,0.6111111111111112,0.4,546,83,0,0,1804.8525199122944,1631.5628603021164,173.28965961017775,1741.783907039067,1708.3443744382887,33.43953260077819
22428,Clay,4th Round,GS,9.0,0.7692307692307693,0.75,0.5142857142857142,0.6792452830188679,1.0,1.0,0.5454545454545454,247,213,0,0,1699.000192247501,1797.25401248003,-98.25382023252904,1828.336976050649,1887.239511735363,-58.90253568471394
22429,Clay,4th Round,GS,-20.0,0.75,0.7,0.6862745098039216,0.6504854368932039,0.5,0.76,0.7142857142857143,426,248,0,0,1697.3341868985376,1763.8663907161715,-66.53220381763413,1864.849243060632,1789.9361583726966,74.91308468793545
22430,Clay,4th Round,GS,-19.0,0.8823529411764706,0.6842105263157895,0.7154471544715447,0.6904761904761905,0.5454545454545454,0.8571428571428571,0.4666666666666667,362,452,0,0,1897.4213639872312,1763.1753345864297,134.24602940080172,1948.6165807168036,1753.55536335205,195.06121736475347
22431,Clay,4th Round,GS,93.0,1.0,0.9230769230769232,0.4313725490196078,0.6557377049180327,1.0,0.0,0.1666666666666666,140,249,0,0,1531.1689592268851,1760.0288029412748,-228.85984371438963,1524.608918915008,1934.563147545687,-409.9542286306789
22432,Clay,4th Round,GS,-90.0,0.6363636363636364,0.8,0.5272727272727272,0.5,0.5,0.8333333333333334,0.4,277,35,0,0,1622.7631742477022,1550.8424332164036,71.92074103129858,1878.2324039017203,1576.0839238611122,302.1484800406081
22433,Clay,4th Round,GS,16.0,0.5,0.6923076923076923,0.5757575757575758,0.55,0.5,0.0,0.0,440,209,0,0,1572.4925020961662,1616.0065732198618,-43.51407112369566,1672.9881952870935,1700.977755273821,-27.9895599867275
22434,Clay,Quarterfinals,GS,17.0,0.7272727272727273,0.7857142857142857,0.6538461538461539,0.5211267605633803,0.0,0.5652173913043478,0.56,249,248,0,0,1776.839379891457,1719.4080641941143,57.4313156973426,1809.3335468036528,1847.0238451146383,-37.69029831098578
22435,Clay,Quarterfinals,GS,-35.0,0.7272727272727273,0.7142857142857143,0.6821705426356589,0.6551724137931034,0.0,0.6842105263157895,0.625,666,84,0,0,1714.838183451992,1654.9412201831371,59.89696326885496,1882.678039019472,1725.8795843127425,156.79845470672967
22436,Clay,Quarterfinals,GS,-24.0,0.6666666666666666,0.6923076923076923,0.5357142857142857,0.5573770491803278,0.5,0.6486486486486487,0.5384615384615384,278,210,0,0,1635.4976130694151,1630.0130885400822,5.48452452933293,1883.0132374308755,1715.6915696398803,167.3216677909952
22437,Clay,Quarterfinals,GS,2.0,0.9285714285714286,0.8888888888888888,0.6612903225806451,0.717741935483871,0.5,0.8148148148148148,0.6938775510204082,250,363,0,0,1766.7887175574958,1907.5294457141167,-140.74072815662134,1937.324208755152,1956.4719625261655,-19.14775377101364
22438,Clay,Semifinals,GS,16.0,0.7333333333333333,0.75,0.6666666666666666,0.6571428571428571,0.5,0.6,0.4666666666666667,85,250,0,0,1673.672571395092,1790.2183988418635,-116.54582744677144,1748.6470859438707,1827.0624723774392,-78.41538643356853
22439,Clay,Semifinals,GS,-1.0,0.6923076923076923,0.8947368421052632,0.543859649122807,0.72,0.0,0.72,0.6571428571428571,279,364,0,0,1651.2450623582426,1917.3807908616568,-266.13572850341416,1891.8529740366048,1971.5910675438552,-79.7380935072506
22440,Clay,The Final,GS,43.0,0.7692307692307693,0.9,0.6774193548387096,0.7222222222222222,0.5,0.0,0.6521739130434783,86,365,0,0,1694.8470609869614,1923.0672289888123,-228.2201680018511,1768.1981552495176,1983.982134956224,-215.78397970670608
22441,Grass,1st Round,WTA250_o_menor,-90.0,0.1666666666666666,0.0,0.3809523809523809,0.3333333333333333,0.5,0.4545454545454545,0.288135593220339,184,84,0,0,1491.6428060807498,1455.5831551068925,36.05965097385729,1580.8109179844562,1373.0831560126474,207.72776197180883
22442,Grass,1st Round,WTA250_o_menor,-18.0,0.4285714285714285,0.6153846153846154,0.2941176470588235,0.6,0.5,0.4333333333333333,0.6666666666666666,157,28,0,0,1418.7860194499915,1524.9441601590413,-106.1581407090498,1681.8714165407282,1657.1024447593916,24.76897178133663
22443,Grass,1st Round,WTA250_o_menor,-90.0,0.2,0.0,0.660377358490566,0.4,0.5,0.704225352112676,0.4,628,0,0,1,1613.3703246676223,1500.0,113.37032466762253,1572.1240608821204,1500.0,72.12406088212038
22444,Grass,1st Round,WTA250_o_menor,25.0,0.5,0.625,0.5714285714285714,0.2916666666666667,0.0,0.5465116279069767,0.5103448275862069,174,274,0,0,1556.9626676881585,1418.7882556106315,138.17441207752677,1621.5783802676935,1614.4342220172211,7.144158250472401
22445,Grass,1st Round,WTA250_o_menor,-35.0,0.0,0.5,0.0,0.5,0.5,0.3538461538461538,0.6,103,25,0,0,1467.9861714702438,1505.3040066328415,-37.3178351625977,1465.93762110244,1512.5423635812442,-46.60474247880416
22446,Grass,1st Round,WTA250_o_menor,9.0,0.6666666666666666,0.5,0.2857142857142857,0.3076923076923077,0.5,0.4594594594594595,0.3934426229508196,67,96,0,0,1476.299203453648,1446.9586191257815,29.34058432786651,1700.6077395932443,1592.6111066732624,107.99663291998196
22447,Grass,1st Round,WTA250_o_menor,-90.0,0.0,0.0,0.4,0.4285714285714285,0.5,0.4,0.4107142857142857,7,89,1,0,1500.0,1469.7036571292654,30.296342870734637,1462.9604026735938,1499.7882002104222,-36.82779753682848
22448,Grass,1st Round,WTA250_o_menor,-34.0,0.6,0.5,0.5,0.4,0.5,0.5185185185185185,0.5,47,6,0,1,1503.942770283742,1500.0,3.942770283741993,1597.4109520030722,1489.050923487095,108.36002851597732
22449,Grass,1st Round,WTA250_o_menor,-5.0,0.5,0.3333333333333333,0.5,0.6,0.0,0.4782608695652174,0.549618320610687,123,272,0,0,1506.788485117147,1602.8866089358846,-96.09812381873758,1555.211454061688,1574.0662941833086,-18.854840121620555
22450,Grass,1st Round,WTA250_o_menor,53.0,0.5,0.5714285714285714,0.2857142857142857,0.675,1.0,0.4772727272727273,0.5102040816326531,76,196,0,0,1472.5025788564724,1675.0980755639864,-202.59549670751403,1613.1513430192176,1719.1317501987494,-105.98040717953177
22451,Grass,1st Round,WTA250_o_menor,93.0,0.0,0.0,0.4,0.5,0.5,0.375,0.4411764705882353,11,114,0,0,1500.0,1512.1311851065122,-12.131185106512248,1459.8326136561984,1449.2035438185092,10.629069837689258
22452,Grass,1st Round,WTA250_o_menor,-90.0,0.25,0.0,0.5,0.4,0.5,0.5,0.0,16,1,0,1,1502.8645697830673,1500.0,2.8645697830672816,1507.6356374683623,1497.4537962332688,10.181841235093543
22453,Grass,1st Round,WTA250_o_menor,-61.0,0.7222222222222222,0.0,0.4285714285714285,0.5625,0.0,0.4382022471910112,0.6666666666666666,173,355,0,0,1505.633350212167,1556.982770833094,-51.34942062092705,1707.01215488787,1518.0461504398845,188.96600444798585
22454,Grass,1st Round,WTA250_o_menor,-90.0,0.5,0.0,0.6666666666666666,0.4,0.5,0.7647058823529411,0.5,79,3,0,1,1565.086952074001,1500.0,65.08695207400092,1674.453282024795,1494.0207791020914,180.43250292270363
22455,Grass,1st Round,WTA250_o_menor,58.0,0.0,0.7333333333333333,0.5,0.5666666666666667,0.5,0.4583333333333333,0.5213675213675214,42,249,0,0,1504.38578209809,1590.7583103860875,-86.37252828799751,1531.115769335312,1829.294919540852,-298.1791502055396
22456,Grass,1st Round,WTA250_o_menor,93.0,0.0,0.4,0.4,0.6666666666666666,0.5,0.0,0.6612021857923497,8,521,1,0,1500.0,1685.0077579246556,-185.0077579246556,1415.2754099948484,1752.1559688948478,-336.8805588999994
22457,Grass,2nd Round,WTA250_o_menor,20.0,0.5,0.625,0.5862068965517241,0.375,0.5,0.4893617021276595,0.4761904761904761,175,77,0,0,1566.9150277156073,1496.9014113430708,70.01361637253649,1637.249425983201,1633.8859761830186,3.3634498001824795
22458,Grass,2nd Round,WTA250_o_menor,-5.0,0.4,0.1428571428571428,0.6666666666666666,0.5757575757575758,0.5,0.2,0.5384615384615384,17,356,0,0,1518.732654458573,1570.6351114928489,-51.90245703427581,1523.1668805369316,1541.980955297514,-18.814074760582344
22459,Grass,2nd Round,WTA250_o_menor,93.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.4,0.4615384615384615,1,158,1,0,1521.0431628892304,1439.5281196972212,81.51504319200922,1519.2745332979837,1696.7326917286289,-177.45815843064497
22460,Grass,2nd Round,WTA250_o_menor,-34.0,0.6923076923076923,0.4285714285714285,0.375,0.6078431372549019,0.0,0.5625,0.5256410256410257,68,273,0,0,1490.9512225239112,1614.5706319312403,-123.6194094073294,1711.7885324914273,1589.1988481063245,122.58968438510284
22461,Grass,2nd Round,WTA250_o_menor,93.0,1.0,1.0,0.4545454545454545,0.3846153846153846,0.5,0.2857142857142857,0.3333333333333333,90,85,0,0,1487.095329722831,1473.2378263182804,13.85750340455047,1514.0985409315194,1397.6518825718624,116.44665835965702
22462,Grass,2nd Round,WTA250_o_menor,-90.0,0.25,1.0,0.5384615384615384,1.0,0.5,0.2727272727272727,0.4,115,9,0,1,1527.5727503073083,1523.7965771409235,3.7761731663849782,1465.6928779229313,1443.2520073652572,22.44087055767409
22463,Grass,2nd Round,WTA250_o_menor,75.0,0.6666666666666666,0.5714285714285714,0.6,0.6923076923076923,0.5,0.1111111111111111,0.3333333333333333,26,80,0,0,1519.5920352965684,1578.1241655301906,-58.53213023362218,1526.4089164937875,1682.8184015823583,-156.40948508857082
22464,Grass,2nd Round,WTA250_o_menor,-84.0,0.75,0.5,0.5806451612903226,0.6,0.0,0.5373134328358209,0.3076923076923077,250,48,0,0,1602.8606735213048,1519.761206796088,83.09946672521687,1834.169417656757,1608.5765329399533,225.5928847168041
22465,Grass,Quarterfinals,WTA250_o_menor,93.0,1.0,0.5,0.4285714285714285,0.75,0.5,0.0,0.4,86,18,0,0,1489.8756497484255,1537.1052279125754,-47.22957816414987,1418.822282539111,1540.0324548057683,-121.21017226665732
22466,Grass,Quarterfinals,WTA250_o_menor,28.0,0.5555555555555556,0.7647058823529411,0.3684210526315789,0.59375,0.5,0.7,0.5384615384615384,159,251,0,0,1459.214630364012,1615.1051439927494,-155.89051362873738,1705.2040272151576,1841.03014917503,-135.82612195987235
22467,Grass,Quarterfinals,WTA250_o_menor,50.0,0.4,0.625,0.5714285714285714,0.7142857142857143,0.5,0.4285714285714285,0.4285714285714285,116,81,0,0,1543.3988579536474,1591.4538761952604,-48.05501824161297,1480.660872374667,1692.065614994222,-211.404742619555
22468,Grass,Quarterfinals,WTA250_o_menor,-20.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.5,0.5,0.2,69,78,0,0,1512.41544424759,1516.0827111095994,-3.667266862009456,1722.3662429326444,1650.0408639318964,72.32537900074794
22469,Grass,Semifinals,WTA250_o_menor,-44.0,0.6666666666666666,0.5714285714285714,0.7333333333333333,0.8,0.5,0.4,0.0,82,19,0,0,1605.2548657766138,1550.9435244904323,54.31134128618123,1699.3768079893248,1550.6664734011033,148.71033458822149
22470,Grass,Semifinals,WTA250_o_menor,11.0,0.75,0.6,0.5,0.4,0.0,0.3333333333333333,0.3333333333333333,70,160,0,0,1528.5843218560778,1481.9477621706335,46.636559685444126,1735.082827964824,1727.1587384695183,7.924089495305452
22471,Grass,The Final,WTA250_o_menor,21.0,0.625,0.7692307692307693,0.8333333333333334,0.5454545454545454,0.5,0.4,0.0,20,71,0,0,1569.4244787231198,1542.449435601112,26.97504312200772,1573.1251544941367,1750.717973418517,-177.59281892438025
22472,Grass,1st Round,WTA500,93.0,0.0,0.7,0.4,0.3,0.5,1.0,0.5603448275862069,4,236,1,0,1500.0,1431.9364907430318,68.06350925696825,1535.653705802504,1663.6521545693226,-127.99844876681868
22473,Grass,1st Round,WTA500,68.0,0.0,0.3333333333333333,0.4,0.5454545454545454,0.5,0.3846153846153846,0.4861878453038674,21,323,0,0,1500.0,1565.1724921229977,-65.17249212299771,1473.7790563356225,1564.1556746548224,-90.37661831920012
22474,Grass,1st Round,WTA500,38.0,0.5,0.5,0.2,0.0,0.5,0.5238095238095238,0.4782608695652174,74,40,0,0,1462.8744924974862,1483.6239119029187,-20.74941940543249,1542.5390681427066,1581.533132872711,-38.99406473000431
22475,Grass,1st Round,WTA500,-84.0,0.0,0.0,0.4,0.4,0.5,0.6666666666666666,0.5,56,3,0,1,1500.0,1500.0,0.0,1646.9867090003738,1504.1556355329865,142.83107346738757
22476,Grass,1st Round,WTA500,14.0,0.5,0.0,0.4761904761904761,0.5,0.5,0.4943820224719101,0.375,159,51,0,0,1476.960106184196,1502.7754239164303,-25.815317732234234,1535.9679934168971,1541.262203776197,-5.294210359300223
22477,Grass,1st Round,WTA500,88.0,0.0,0.0,0.3333333333333333,0.5,0.5,0.3846153846153846,0.5454545454545454,91,21,0,0,1474.000908069151,1504.76795913558,-30.76705106642908,1490.0133068066962,1540.0057793510357,-49.99247254433931
22478,Grass,1st Round,WTA500,-90.0,0.25,0.3333333333333333,0.5892857142857143,0.5,0.5,0.5172413793103449,0.4,374,40,0,0,1540.487180592006,1508.915079554998,31.572101037008,1554.0999646800065,1506.9127218837154,47.187242796291
22479,Grass,1st Round,WTA500,-10.0,0.5,0.25,0.4615384615384615,0.5,0.5,0.4117647058823529,0.3333333333333333,117,30,0,0,1506.14581165683,1507.2850338024584,-1.139222145628537,1567.475800767064,1457.5733157434136,109.90248502365056
22480,Grass,1st Round,WTA500,-90.0,0.5,0.6666666666666666,0.575,0.4,0.5,0.4743589743589743,0.3333333333333333,287,5,0,1,1540.4959839133148,1500.0,40.49598391331483,1618.5043945372406,1497.630274990983,120.8741195462576
22481,Grass,1st Round,WTA500,-26.0,0.5,0.25,0.0,0.5,0.5,0.5094339622641509,0.4347826086956521,100,117,0,0,1465.662382636662,1512.8243203614836,-47.161937724821655,1645.4416899816374,1496.531876985431,148.90981299620648
22482,Grass,1st Round,WTA500,-26.0,0.5,0.5,0.5,0.375,0.5,0.4545454545454545,0.3658536585365853,38,59,0,0,1509.1655980367648,1479.8530217778175,29.312576258947047,1623.7301643560952,1445.8116617908747,177.91850256522048
22483,Grass,1st Round,WTA500,-64.0,0.5,0.5,0.4761904761904761,0.2857142857142857,1.0,0.5238095238095238,0.5116279069767442,163,151,0,0,1502.6729810196512,1445.4467604085994,57.22622061105176,1689.674787589687,1480.9469785569138,208.7278090327732
22484,Grass,1st Round,WTA500,-82.0,0.4444444444444444,0.0,0.5897435897435898,0.45,0.0,0.46875,0.4485981308411215,185,187,0,0,1567.4047419825567,1491.3562083995162,76.04853358304058,1641.9808942016814,1573.712811205832,68.26808299584945
22485,Grass,1st Round,WTA500,93.0,0.0,0.25,0.0,0.5121951219512195,0.5,0.217391304347826,0.6510416666666666,31,491,0,0,1481.581144091543,1569.879133699666,-88.29798960812332,1402.7456781992646,1700.480678602284,-297.7350004030193
22486,Grass,1st Round,WTA500,42.0,0.1666666666666666,0.6923076923076923,0.4666666666666667,0.3333333333333333,0.5,0.5869565217391305,0.527027027027027,267,158,0,0,1525.6411609499205,1479.653910633028,45.987250316892414,1576.6993054838852,1718.5191759940767,-141.81987051019155
22487,Grass,2nd Round,WTA500,10.0,0.3333333333333333,0.4,0.6666666666666666,0.5384615384615384,0.5,0.6,0.2580645161290322,22,118,0,0,1519.3547761718623,1526.6656751174144,-7.310898945552026,1553.7192991657844,1518.9982457281149,34.721053437669525
22488,Grass,2nd Round,WTA500,-90.0,0.6,1.0,0.6,1.0,0.5,0.5555555555555556,1.0,39,5,0,1,1523.818897780004,1512.9050510786883,10.91384670131538,1632.1850043018264,1557.2952966709352,74.88970763089128
22489,Grass,2nd Round,WTA500,-45.0,0.5714285714285714,1.0,0.3333333333333333,1.0,0.5,0.35,0.0,75,4,0,1,1479.828904151978,1516.0,-36.17109584802188,1560.3273089839497,1526.3861478802394,33.94116110371033
22490,Grass,2nd Round,WTA500,-13.0,0.5,0.6666666666666666,0.5555555555555556,0.3333333333333333,1.0,0.2888888888888888,0.3043478260869565,324,152,0,0,1578.2059015631582,1464.058549040513,114.14735252264518,1576.0850782538932,1505.548499683063,70.53657857083022
22491,Grass,2nd Round,WTA500,-38.0,0.2857142857142857,0.4,0.4838709677419355,0.6666666666666666,0.5,0.3855421686746988,0.2857142857142857,268,31,0,0,1539.5356514258983,1523.2325708718736,16.303080554024746,1598.890266912627,1478.4721957025022,120.41807121012516
22492,Grass,2nd Round,WTA500,-61.0,0.3333333333333333,0.4,0.5,0.5964912280701754,0.5,0.6470588235294118,0.53,134,375,0,0,1552.6936589314832,1555.0372205175966,-2.34356158611331,1866.5032296189224,1567.9401753172926,298.5630543016296
22493,Grass,2nd Round,WTA500,-90.0,0.5,0.6666666666666666,0.6,0.5853658536585366,0.0,0.5,0.5285714285714286,186,288,0,0,1579.9574565657208,1554.6394745277596,25.3179820379612,1654.876877848134,1629.1521527348896,25.724725113244403
22494,Grass,2nd Round,WTA500,-70.0,0.4,0.6,0.5238095238095238,0.5,1.0,0.5753424657534246,0.3043478260869565,492,160,0,0,1581.8982012762726,1494.1467625172452,87.75143875902745,1705.3657504639195,1552.211781945373,153.15396851854644
22495,Grass,Quarterfinals,WTA500,68.0,0.6666666666666666,0.4285714285714285,0.6666666666666666,0.5161290322580645,0.5,0.25,0.4375,40,135,0,0,1539.3164618142507,1568.8015822941318,-29.48512047988106,1644.7886439003612,1871.3686033745755,-226.5799594742141
22496,Grass,Quarterfinals,WTA500,-24.0,0.5,0.5,0.5714285714285714,0.75,0.5,0.6666666666666666,0.0,119,32,0,0,1542.3290454622409,1539.982804919645,2.3462405425957518,1536.591907531948,1499.8057776294368,36.78612990251122
22497,Grass,Quarterfinals,WTA500,-53.0,1.0,0.75,1.0,0.5952380952380952,0.5,0.4,0.4814814814814814,5,289,1,0,1530.340251620585,1571.8033512839263,-41.46309966334161,1543.944242736285,1646.3346599917063,-102.3904172554212
22498,Grass,Quarterfinals,WTA500,-38.0,0.5,0.6,0.5348837209302325,0.5652173913043478,1.0,0.4444444444444444,0.2272727272727272,493,325,0,0,1593.940889537348,1589.130533046343,4.810356491004995,1714.736666591136,1588.8806542320467,125.85601235908916
22499,Grass,Semifinals,WTA500,93.0,0.8,0.5,0.6046511627906976,0.53125,0.0,0.5,0.5,290,136,0,0,1585.902918495461,1583.4469927049483,2.455925790512765,1657.7513324576014,1878.1987594009013,-220.4474269432999
22500,Grass,Semifinals,WTA500,36.0,0.5714285714285714,0.5714285714285714,0.6,0.5454545454545454,0.5,1.0,0.5652173913043478,120,494,0,0,1558.2209987347069,1609.719378588226,-51.49837985351928,1550.9041457430794,1725.1816593330263,-174.27751358994692
22501,Grass,The Final,WTA500,-67.0,0.625,0.5555555555555556,0.625,0.5454545454545454,0.0,0.25,0.75,121,137,0,0,1576.575369791135,1599.5600903835382,-22.984720592403164,1574.3182767141554,1885.2204851411036,-310.90220842694794
22502,Grass,1st Round,WTA500,34.0,0.0,0.4444444444444444,0.0,0.4545454545454545,0.5,0.6428571428571429,0.5176470588235295,57,164,0,0,1484.0,1484.0611923877375,-0.061192387737492,1624.7561966531207,1665.0732664635375,-40.317069810417024
22503,Grass,1st Round,WTA500,22.0,0.5454545454545454,0.5454545454545454,0.2222222222222222,0.6428571428571429,0.5,0.4923076923076923,0.7916666666666666,128,126,0,0,1448.1682084799088,1574.923913177093,-126.75570469718424,1611.1657282146264,1735.4589487665282,-124.29322055190188
22504,Grass,1st Round,WTA500,-90.0,0.8666666666666667,0.0,0.3333333333333333,0.4390243902439024,0.0,0.632183908045977,0.4444444444444444,251,188,0,0,1462.1110228574144,1478.803493816352,-16.692470958937747,1922.2051037374629,1560.8168275593794,361.3882761780833
22505,Grass,1st Round,WTA500,-72.0,0.4444444444444444,0.0,0.3793103448275862,0.1764705882352941,0.5,0.5882352941176471,0.4242424242424242,441,52,0,0,1483.0520520892576,1368.50315352061,114.54889856864747,1658.2743809210342,1491.3698263470712,166.90455457396297
22506,Grass,1st Round,WTA500,37.0,0.5,0.5555555555555556,0.5666666666666667,0.7142857142857143,0.5,0.5517241379310345,0.5454545454545454,176,21,0,0,1547.733727949079,1552.1847221773214,-4.450994228242735,1621.0945382343232,1564.6586464362338,56.435891798089415
22507,Grass,1st Round,WTA500,47.0,0.0,0.5,0.25,0.4545454545454545,0.5,0.4,0.4736842105263157,51,103,0,0,1470.986230471491,1504.85114467755,-33.864914206058984,1483.066128669785,1641.4650247841537,-158.39889611436843
22508,Grass,1st Round,WTA500,-90.0,0.5,0.0,0.7254901960784313,0.4285714285714285,1.0,0.6923076923076923,0.3846153846153846,442,39,0,0,1700.742033162863,1484.3262846225732,216.41574854028977,1899.1385470567636,1460.093744833163,439.0448022236001
22509,Grass,1st Round,WTA500,27.0,0.5454545454545454,0.6,0.3809523809523809,0.5588235294117647,0.0,0.4395604395604395,0.5869565217391305,161,138,0,0,1468.0826484255997,1614.5031463493733,-146.42049792377384,1711.5235930158256,1889.8000012721095,-178.27640825628418
22510,Grass,1st Round,WTA500,-1.0,0.5714285714285714,0.5,0.5714285714285714,0.4,0.5,0.4782608695652174,1.0,41,11,0,0,1524.671051403434,1500.0,24.67105140343415,1637.9584878740352,1602.9268393331656,35.03164854086958
22511,Grass,1st Round,WTA500,93.0,0.5,0.6428571428571429,0.4782608695652174,0.5454545454545454,0.5,0.5,0.6226415094339622,161,123,0,0,1482.1040742561695,1523.7079911678777,-41.603916911707984,1542.8408658181568,1744.321657831778,-201.4807920136211
22512,Grass,1st Round,WTA500,35.0,0.5,0.3333333333333333,0.5333333333333333,0.6530612244897959,0.375,0.6528497409326425,0.657608695652174,495,522,0,0,1591.3650075317976,1661.211180783732,-69.84617325193449,1701.7675283619503,1724.179371524439,-22.411843162488594
22513,Grass,1st Round,WTA500,29.0,0.25,0.5,0.46875,0.6585365853658537,0.5,0.5899280575539568,0.5050505050505051,269,197,0,0,1522.7854173781268,1650.699243077388,-127.91382569926122,1577.5566849856928,1698.3971170349485,-120.8404320492557
22514,Grass,1st Round,WTA500,-52.0,0.7222222222222222,0.0,0.5757575757575758,0.5,0.5,0.5254237288135594,0.53125,252,56,0,0,1592.3720121861277,1500.6577798666767,91.71423231945096,1819.075437920669,1534.2255882335994,284.84984968706954
22515,Grass,1st Round,WTA500,44.0,0.5,0.25,0.2857142857142857,0.3636363636363636,0.0,0.5348837209302325,0.4036697247706422,76,188,0,0,1465.4886525313932,1458.7691265296378,6.719526001755412,1542.769214127904,1612.7715036046502,-70.00228947674623
22516,Grass,1st Round,WTA500,-13.0,0.4545454545454545,0.5555555555555556,0.5853658536585366,0.5882352941176471,0.0,0.4742268041237113,0.4428571428571428,187,122,0,0,1562.793579809554,1561.6323138253,1.161265984253987,1637.6943705913172,1569.738760583149,67.95561000816815
22517,Grass,1st Round,WTA500,93.0,0.25,0.6666666666666666,0.3333333333333333,0.6086956521739131,0.5,0.3846153846153846,0.711864406779661,41,214,0,0,1494.3650396294076,1588.962969309079,-94.59792967967132,1493.0725112464293,1868.5526426713736,-375.4801314249446
22518,Grass,2nd Round,WTA500,-19.0,0.6666666666666666,0.5555555555555556,0.5833333333333334,0.5,1.0,0.4736842105263157,0.3703703703703703,124,104,0,0,1537.8011653021124,1519.296527897365,18.504637404747427,1751.9600769892766,1650.637123881509,101.32295310776747
